239.6454879651294, 958.0497918810091
330.76208020196077, 957.5640938598369
421.87867243879214, 957.0783958386646
512.9934414848528, 956.5441280153751
604.1076028006571, 955.9936702580466
695.2223718467183, 955.4594024347571
786.337140892779, 954.9251346114677
877.452517669097, 954.4070567222172
968.5666789849017, 953.8565989648887
1059.6759784586523, 953.1766217352475
1150.7852779324023, 952.4966445056064
1241.8945774061533, 951.8166672759652
1333.006307800931, 951.2014497824803
1424.1192536562214, 950.6186121570736
1515.227945399715, 949.9224449933934
1606.3342062221825, 949.1615180935569
1697.4398593143922, 948.3844012596812
1788.547335597373, 947.6558542279229
1879.6542041500963, 946.9111172621253
1970.7604649725638, 946.1501903622889
2061.8649026042604, 945.3406936603351
2132.2634639475564, 944.7065879104713
2285.484112407189, 943.3331418394898
2376.587942308629, 942.507455203497
2467.691164479812, 941.665578633465
2558.794994381252, 940.8398919974723
2649.8982165524358, 939.9980154274402
2741.001438723619, 939.1561388574083
2832.104053164546, 938.2980723533374
2923.207275335729, 937.4561957833055
3014.309889776656, 936.5981292792345
3105.411896487325, 935.7238728411244
3196.513903197995, 934.8496164030144
3287.6153021784085, 933.9591700308653
3378.7173088890786, 933.0849135927551
3469.818100139235, 932.178277286567
3560.9188913893913, 931.2716409803787
3652.0202903698037, 930.3811946082296
3743.121081619961, 929.4745583020414
3834.2206574096035, 928.535542127775
3925.32144865976, 927.6289058215868
4016.4204167191465, 926.6736997132814
4107.520600239047, 925.7508734730541
4198.618960568177, 924.7794774307096
4289.717928627561, 923.8242713224041
4380.818112147462, 922.9014450821769
4471.9164724765915, 921.9300490398323
4563.014225075464, 920.9424630634487
4654.112585404594, 919.9710670211042
4745.210338003467, 918.9834810447206
4836.308698332597, 918.0120850023761
4927.4064509314685, 917.0244990259926
4985.376422082919, 916.3607117303904
