angle,displacement,trans_speed,res
22.9248046875,-1.5784912109375,2.039337158203125,1.10622807381087
-57.0751953125,0.4215087890625,9.539337158203125,8.527615021546739
-47.0751953125,-1.8284912109375,4.851837158203125,4.321337495982096
32.9248046875,0.1715087890625,12.351837158203125,5.095107875042615
72.9248046875,-0.8284912109375,1.101837158203125,0.28181548454321803
-7.0751953125,1.1715087890625,8.601837158203125,5.722298554728766
-27.0751953125,0.6715087890625,2.976837158203125,14.942598150143446
52.9248046875,-1.3284912109375,10.476837158203125,0.434743603495962
12.9248046875,1.6715087890625,6.726837158203125,6.610358390515495
-67.0751953125,-0.3284912109375,14.226837158203125,9.594522292274572
-62.0751953125,0.0465087890625,7.195587158203125,13.425874367477556
17.9248046875,-1.9534912109375,14.695587158203125,0.869799807596727
57.9248046875,1.0465087890625,3.445587158203125,9.47953108324379
-22.0751953125,-0.9534912109375,10.945587158203125,3.539019166998521
-2.0751953125,-1.4534912109375,1.570587158203125,2.031927424676531
77.9248046875,0.5465087890625,9.070587158203125,5.552369874701755
37.9248046875,-0.4534912109375,5.320587158203125,1.879783055139865
-42.0751953125,1.5465087890625,12.820587158203125,3.406436315214783
-52.0751953125,-0.2034912109375,2.508087158203125,14.855753319602803
27.9248046875,1.7965087890625,10.008087158203125,5.943373251179283
67.9248046875,-1.2034912109375,6.258087158203125,0.201922357095312
-12.0751953125,0.7965087890625,13.758087158203125,5.183830634037259
-32.0751953125,1.2965087890625,4.383087158203125,6.077568574201098
47.9248046875,-0.7034912109375,11.883087158203125,0.9608374582740141
32.97119140625,-0.87371826171875,9.594497680664062,1.31148786062372
72.97119140625,0.12628173828125,5.8444976806640625,5.472100108916702
-7.02880859375,-1.87371826171875,13.344497680664062,1.580824859328892
-27.02880859375,-0.37371826171875,3.969497680664062,7.981325803657439
52.97119140625,1.62628173828125,11.469497680664062,5.526910810924928
12.97119140625,-1.37371826171875,0.21949768066406203,0.803190503093241
-67.02880859375,0.62628173828125,7.7194976806640625,6.841137702825045
-62.02880859375,-0.99871826171875,0.6882476806640621,11.228868735996754
17.97119140625,1.00128173828125,8.188247680664062,7.782552338966484
57.97119140625,-1.99871826171875,4.4382476806640625,0.265298640006136
-22.02880859375,0.00128173828125,11.938247680664062,8.816906948575223
-2.02880859375,1.50128173828125,6.313247680664062,6.30463745777479
77.97119140625,-0.49871826171875,13.813247680664062,2.183883163741035
37.97119140625,0.50128173828125,2.563247680664062,9.599998587188633
-42.02880859375,-1.49871826171875,10.063247680664062,4.031223202314986
-52.02880859375,0.75128173828125,5.3757476806640625,10.859719531364036
27.97119140625,-1.24871826171875,12.875747680664062,1.041096995254298
67.97119140625,1.75128173828125,1.625747680664062,8.560397294063673
-12.02880859375,-0.24871826171875,9.125747680664062,6.137988990128433
-32.02880859375,-1.74871826171875,3.500747680664062,3.08005076811814
47.97119140625,0.25128173828125,11.000747680664062,3.9397265727978192
7.97119140625,-0.74871826171875,7.250747680664062,2.554973212780866
-72.02880859375,1.25128173828125,14.750747680664062,2.744613924841566
-74.52880859375,0.18878173828125,3.266372680664062,15.977919651690433
5.47119140625,-1.81121826171875,10.766372680664062,1.352986396831919
-47.11181640625,-1.47857666015625,14.846420288085938,3.672113143749831
-57.11181640625,0.77142333984375,0.7839202880859371,14.907538080763018
22.88818359375,-1.22857666015625,8.283920288085938,1.298991970164266
62.88818359375,1.77142333984375,4.5339202880859375,7.442572956426604
-17.11181640625,-0.22857666015625,12.033920288085938,6.278115288159205
-37.11181640625,-1.72857666015625,6.4089202880859375,3.516629029456235
42.88818359375,0.27142333984375,13.908920288085938,4.182534255835939
2.88818359375,-0.72857666015625,2.658920288085937,2.941519133781543
-77.11181640625,1.27142333984375,10.158920288085938,2.589332515493494
-75.86181640625,-0.50982666015625,0.43235778808593706,16.61765779978227
4.13818359375,1.49017333984375,7.9323577880859375,5.969002001919599
44.13818359375,-1.50982666015625,4.182357788085937,0.656513053183649
-35.86181640625,0.49017333984375,11.682357788085938,6.952657916359128
-15.86181640625,1.99017333984375,6.057357788085937,4.7680984901616394
64.13818359375,-0.00982666015625,13.557357788085938,1.6413290522705002
24.13818359375,0.99017333984375,2.307357788085937,10.097281394058667
-55.86181640625,-1.00982666015625,9.807357788085938,7.12528919941132
-45.86181640625,0.74017333984375,5.119857788085937,12.07302429729672
34.13818359375,-1.25982666015625,12.619857788085938,0.878222384616792
74.13818359375,1.74017333984375,1.369857788085937,9.294928940430784
-5.86181640625,-0.25982666015625,8.869857788085938,5.505794920164604
-25.86181640625,-1.75982666015625,3.244857788085937,2.724210782182792
54.13818359375,0.24017333984375,10.744857788085938,3.366508911759973
14.13818359375,-0.75982666015625,6.9948577880859375,2.261061781290913
-65.86181640625,1.24017333984375,14.494857788085938,2.887144503396952
-22.45849609375,-1.47235107421875,7.210464477539062,2.907919067837071
57.54150390625,0.52764892578125,14.710464477539062,4.14754660639431
17.54150390625,-0.47235107421875,3.460464477539062,3.02649112841332
-62.45849609375,1.52764892578125,10.960464477539062,2.952510784010062
-67.45849609375,-1.84735107421875,2.991714477539062,9.802413874606861
12.54150390625,0.15264892578125,10.491714477539062,7.31347238597935
52.54150390625,-0.84735107421875,6.7417144775390625,0.7726457099977011
-27.45849609375,1.15264892578125,14.241714477539062,3.883408868886312
-7.45849609375,0.65264892578125,4.8667144775390625,13.275475553040481
72.54150390625,-1.34735107421875,12.366714477539062,0.051304485603485
32.54150390625,1.65264892578125,1.116714477539062,8.133427272341066
-47.45849609375,-0.34735107421875,8.616714477539062,10.060250337652795
-57.45849609375,1.90264892578125,5.8042144775390625,3.24712470945737
22.54150390625,-0.09735107421875,13.304214477539062,4.041865992054603
62.54150390625,0.90264892578125,2.054214477539062,9.923641069426823
-17.45849609375,-1.09735107421875,9.554214477539062,3.042937060734385
-37.45849609375,-0.59735107421875,0.179214477539062,3.943418234989608
42.54150390625,1.40264892578125,7.6792144775390625,6.826536633379214
2.54150390625,-1.59735107421875,3.929214477539062,1.7020118140734222
-77.45849609375,0.40264892578125,11.429214477539062,5.853756839413342
-76.20849609375,-1.62860107421875,6.155776977539062,12.863255562309105
3.79150390625,0.37139892578125,13.655776977539062,6.25398167146349
43.79150390625,-0.62860107421875,2.405776977539062,1.423645111224227
-36.20849609375,1.37139892578125,9.905776977539062,4.18263875549906
-16.20849609375,0.87139892578125,0.5307769775390621,12.876735772249909
69.814453125,1.201904296875,13.89312744140625,4.958257082031508
29.814453125,-1.798095703125,2.64312744140625,0.8292850560653371
-50.185546875,0.201904296875,10.14312744140625,10.684354329281142
-40.185546875,-1.548095703125,5.45562744140625,4.110876941275845
39.814453125,0.451904296875,12.95562744140625,4.729693263077929
79.814453125,-0.548095703125,1.70562744140625,4.89995303662364
-0.185546875,1.451904296875,9.20562744140625,5.464335762494687
-20.185546875,0.951904296875,3.58062744140625,10.874747825403098
59.814453125,-1.048095703125,11.08062744140625,0.34391624260777803
19.814453125,1.951904296875,7.33062744140625,6.445578582053021
-60.185546875,-0.048095703125,14.83062744140625,9.78820429251984
-65.185546875,0.326904296875,6.86187744140625,11.38064095288658
14.814453125,-1.673095703125,14.36187744140625,1.080044750226088
54.814453125,1.326904296875,3.11187744140625,8.647260414134916
-25.185546875,-0.673095703125,10.61187744140625,4.7674227816027415
-5.185546875,-1.173095703125,1.23687744140625,2.498886993515201
74.814453125,0.826904296875,8.73687744140625,6.06118857949353
34.814453125,-0.173095703125,4.98687744140625,3.203950270350715
-45.185546875,1.826904296875,12.48687744140625,3.062024821917027
-55.185546875,-0.423095703125,2.17437744140625,13.611796147144926
24.814453125,1.576904296875,9.67437744140625,5.645422569372774
64.814453125,-1.423095703125,5.92437744140625,0.231346561118519
-15.185546875,0.576904296875,13.42437744140625,5.924343076745225
-35.185546875,1.076904296875,4.04937744140625,8.710018320228677
44.814453125,-0.923095703125,11.54937744140625,0.846837784443983
50.1416015625,0.1790771484375,11.393280029296875,3.5026338674917623
10.1416015625,-0.8209228515625,0.143280029296875,1.1656745866902951
-69.8583984375,1.1790771484375,7.643280029296875,3.134933991542345
-64.8583984375,-1.4459228515625,0.612030029296875,7.987842362967989
15.1416015625,0.5540771484375,8.112030029296875,7.838765808507451
55.1416015625,-0.4459228515625,4.362030029296875,1.121671859117771
-24.8583984375,1.5540771484375,11.862030029296875,4.032242927211125
-4.8583984375,0.0540771484375,6.237030029296875,9.228480750842394
75.1416015625,-1.9459228515625,13.737030029296875,0.021240009972813
35.1416015625,1.0540771484375,2.487030029296875,9.611908132992724
-44.8583984375,-0.9459228515625,9.987030029296875,5.800680729716759
-54.8583984375,1.3040771484375,5.299530029296875,4.276234977149781
25.1416015625,-0.6959228515625,12.799530029296875,1.704154314614874
65.1416015625,0.3040771484375,1.549530029296875,6.869005866072344
-14.8583984375,-1.6959228515625,9.049530029296875,2.19687873282447
-34.8583984375,-0.1959228515625,3.424530029296875,11.499490546526937
45.1416015625,1.8040771484375,10.924530029296875,5.515993712414257
5.1416015625,-1.1959228515625,7.174530029296875,1.971271269318895
-74.8583984375,0.8040771484375,14.674530029296875,3.415811866788718
-72.3583984375,1.7415771484375,3.190155029296875,2.8229712002410112
7.6416015625,-0.2584228515625,10.690155029296875,4.278767823722124
47.6416015625,0.7415771484375,6.940155029296875,7.893975023039915
-32.3583984375,-1.2584228515625,14.440155029296875,3.147796828068331
-12.3583984375,-0.7584228515625,5.065155029296875,3.864054365024851
67.6416015625,1.2415771484375,12.565155029296875,5.331844126416375
78.32763671875,1.88934326171875,12.093429565429688,5.245227489970654
38.32763671875,-1.11065673828125,0.8434295654296871,1.088578055518342
-41.67236328125,0.88934326171875,8.343429565429688,5.905050064713267
-51.67236328125,-1.36065673828125,7.4059295654296875,6.185923894359096
28.32763671875,0.63934326171875,14.905929565429688,5.228129582580784
68.32763671875,-0.36065673828125,3.655929565429687,0.566143072257836
-11.67236328125,1.63934326171875,11.155929565429688,4.558106756293335
-31.67236328125,0.13934326171875,1.780929565429687,14.740598365423086
48.32763671875,-1.86065673828125,9.280929565429688,0.38988077268625104
8.32763671875,1.13934326171875,5.5309295654296875,7.9415762938483905
-71.67236328125,-0.86065673828125,13.030929565429688,9.207975730781834
-74.17236328125,-1.67315673828125,1.077804565429687,13.327711821248261
5.82763671875,0.32684326171875,8.577804565429688,8.075542552533124
45.82763671875,-0.67315673828125,4.8278045654296875,1.251773870869838
-34.17236328125,1.32684326171875,12.327804565429688,3.8574461028587743
-14.17236328125,0.82684326171875,6.7028045654296875,10.22451850512989
65.82763671875,-1.17315673828125,14.202804565429688,0.15164384791474
25.82763671875,1.82684326171875,2.952804565429687,7.9082841143128615
-54.17236328125,-0.17315673828125,10.452804565429688,10.317040056355971
-44.17236328125,1.57684326171875,3.890304565429687,4.820015711972952
35.82763671875,-0.42315673828125,11.390304565429688,1.7675226417068832
75.82763671875,0.57684326171875,0.140304565429687,8.816906018434294
-4.17236328125,-1.42315673828125,7.6403045654296875,2.09418183264259
-24.17236328125,-0.92315673828125,2.015304565429687,4.090882177720356
55.82763671875,1.07684326171875,9.515304565429688,6.668046404121922
79.29931640625,-1.99285888671875,13.190689086914062,0.010102835725422001
39.29931640625,1.00714111328125,1.940689086914062,10.014691038525733
-40.70068359375,-0.99285888671875,9.440689086914062,5.346440744049
-50.70068359375,1.25714111328125,4.7531890869140625,5.189649048774156
29.29931640625,-0.74285888671875,12.253189086914062,1.5274715793257
69.29931640625,0.25714111328125,1.003189086914062,6.846241994078518
-10.70068359375,-1.74285888671875,8.503189086914062,1.992968208081504
-30.70068359375,-0.24285888671875,2.878189086914062,10.054585278849572
49.29931640625,1.75714111328125,10.378189086914062,5.690739914737848
9.29931640625,-1.24285888671875,6.6281890869140625,1.788131369048804
-70.70068359375,0.75714111328125,14.128189086914062,3.656389837179214
-73.20068359375,1.69464111328125,3.581314086914062,2.832985694289115
6.79931640625,-0.30535888671875,11.081314086914062,4.033322174159328
46.79931640625,0.69464111328125,7.331314086914062,7.476979067416435
-33.20068359375,-1.30535888671875,14.831314086914062,3.063054940199432
-13.20068359375,-0.80535888671875,5.4563140869140625,3.763109509471251
66.79931640625,1.19464111328125,12.956314086914062,5.248355591403328
26.79931640625,-1.80535888671875,1.706314086914062,0.9312255955212071
-53.20068359375,0.19464111328125,9.206314086914062,11.298204639098266
-43.20068359375,-1.55535888671875,6.3938140869140625,4.387334134574541
36.79931640625,0.44464111328125,13.893814086914062,4.779999411179132
76.79931640625,-0.55535888671875,2.643814086914062,2.312539271738992
-3.20068359375,1.44464111328125,10.143814086914062,5.113611329403341
-23.20068359375,0.94464111328125,0.7688140869140621,11.890721197111269
56.79931640625,-1.05535888671875,8.268814086914062,0.4687081168822
41.40380859375,1.08978271484375,10.034408569335938,6.681369988405773
1.40380859375,-1.91021728515625,6.284408569335937,1.418989118919812
-78.59619140625,0.08978271484375,13.784408569335938,7.546061892223174
-77.97119140625,-0.98834228515625,1.186752319335937,17.03903962835207
2.02880859375,1.01165771484375,8.686752319335938,7.147816932366737
42.02880859375,-1.98834228515625,4.9367523193359375,0.49497652920496904
-37.97119140625,0.01165771484375,12.436752319335938,9.806855838815348
-17.97119140625,1.51165771484375,6.8117523193359375,5.390029666581521
62.02880859375,-0.48834228515625,14.311752319335938,0.5424878398396771
22.02880859375,0.51165771484375,3.061752319335937,11.177052932893343
-57.97119140625,-1.48834228515625,10.561752319335938,5.602233394095939
-47.97119140625,0.76165771484375,3.999252319335937,13.192739688213301
32.02880859375,-1.23834228515625,11.499252319335938,0.9697614379390761
72.02880859375,1.76165771484375,0.24925231933593703,6.25230242094046
-7.97119140625,-0.23834228515625,7.7492523193359375,6.090064493374911
-27.97119140625,-1.73834228515625,2.124252319335937,2.813091263673038
52.02880859375,0.26165771484375,9.624252319335938,3.79343836590218
12.02880859375,-0.73834228515625,5.8742523193359375,2.469983454114818
-67.97119140625,1.26165771484375,13.374252319335938,2.83919009633447
-62.97119140625,-1.11334228515625,6.343002319335937,11.061626676644233
17.02880859375,0.88665771484375,13.843002319335938,5.308537166653986
57.02880859375,-0.11334228515625,2.593002319335937,2.319342672797897
-22.97119140625,1.88665771484375,10.093002319335938,4.036396899791497
-2.97119140625,0.38665771484375,0.7180023193359371,13.526910990090547
77.02880859375,-1.61334228515625,8.218002319335938,0.012416915631009
-16.884765625,1.801025390625,14.55047607421875,3.761860393473236
-36.884765625,0.301025390625,5.17547607421875,16.396406258061134
43.115234375,-1.698974609375,12.67547607421875,0.49212653540120604
3.115234375,1.301025390625,1.42547607421875,7.914734491665509
-76.884765625,-0.698974609375,8.92547607421875,10.239530099536461
-75.634765625,1.457275390625,2.94891357421875,2.848810022985241
4.365234375,-0.542724609375,10.44891357421875,3.244073109051339
44.365234375,0.457275390625,6.69891357421875,6.172660354459541
-35.634765625,-1.542724609375,14.19891357421875,2.916491276152967
-15.634765625,-0.042724609375,4.82391357421875,9.897902588497242
64.365234375,1.957275390625,12.32391357421875,5.245303818808539
24.365234375,-1.042724609375,1.07391357421875,1.595162163491197
-55.634765625,0.957275390625,8.57391357421875,4.479871727163459
-45.634765625,-1.292724609375,5.76141357421875,5.581314938448037
34.365234375,0.707275390625,13.26141357421875,5.37611746926571
74.365234375,-0.292724609375,2.01141357421875,3.009348600886679
-5.634765625,1.707275390625,9.51141357421875,4.973662673490874
-25.634765625,0.207275390625,0.13641357421875,14.02221610435
54.365234375,-1.792724609375,7.63641357421875,0.323400603940292
14.365234375,1.207275390625,3.88641357421875,7.900300025884314
-65.634765625,-0.792724609375,11.38641357421875,8.928009735426237
-60.634765625,0.582275390625,4.35516357421875,13.791338374762729
19.365234375,-1.417724609375,11.85516357421875,1.183881389238784
59.365234375,1.582275390625,0.60516357421875,8.21797943042736
-20.634765625,-0.417724609375,8.10516357421875,5.993802348486081
-19.13330078125,1.61102294921875,9.973068237304688,4.553682360695273
-39.13330078125,0.11102294921875,0.5980682373046871,15.058074936815837
40.86669921875,-1.88897705078125,8.098068237304688,0.524193011582878
0.86669921875,1.11102294921875,4.348068237304687,8.505970733640853
-79.13330078125,-0.88897705078125,11.848068237304688,9.574621573275294
-78.82080078125,-1.25616455078125,4.3773651123046875,15.813158020115498
1.17919921875,0.74383544921875,11.877365112304688,6.099533327600459
41.17919921875,-0.25616455078125,0.6273651123046871,2.631808664364412
-38.82080078125,1.74383544921875,8.127365112304688,3.9275897326277542
-18.82080078125,0.24383544921875,2.502365112304687,14.260829406717244
61.17919921875,-1.75616455078125,10.002365112304688,0.18681202638292801
21.17919921875,1.24383544921875,6.252365112304687,7.23433478690982
-58.82080078125,-0.75616455078125,13.752365112304688,7.482356571188928
-48.82080078125,1.49383544921875,1.564865112304687,5.282302057144087
31.17919921875,-0.50616455078125,9.064865112304688,1.940045392743048
71.17919921875,0.49383544921875,5.314865112304687,7.029040340056817
-8.82080078125,-1.50616455078125,12.814865112304688,1.951034063187722
-28.82080078125,-0.00616455078125,7.189865112304687,11.206578376364666
51.17919921875,1.99383544921875,14.689865112304688,4.732654501825383
11.17919921875,-1.00616455078125,3.439865112304687,2.089780420235695
-68.82080078125,0.99383544921875,10.939865112304688,3.217105817867727
-63.82080078125,-0.63116455078125,2.971115112304687,14.730348140509951
16.17919921875,1.36883544921875,10.471115112304688,5.383987505180588
56.17919921875,-1.63116455078125,6.7211151123046875,0.32953455648676505
-23.82080078125,0.36883544921875,14.221115112304688,7.054271341397611
-3.82080078125,1.86883544921875,4.8461151123046875,5.999784127255634
76.17919921875,-0.13116455078125,12.346115112304688,3.303097361003034
36.17919921875,0.86883544921875,1.096115112304687,10.916070902658802
-43.82080078125,-1.13116455078125,8.596115112304688,5.411690623086074
-53.82080078125,0.61883544921875,5.7836151123046875,11.929357537175612
26.17919921875,-1.38116455078125,13.283615112304688,0.9960329708228151
66.17919921875,1.61883544921875,2.033615112304687,8.688248170087116
-13.82080078125,-0.38116455078125,9.533615112304688,5.305034424014944
-33.82080078125,-1.88116455078125,0.158615112304687,0.29290854239802905
46.17919921875,0.11883544921875,7.6586151123046875,3.971959379810465
6.17919921875,-0.88116455078125,3.908615112304687,2.465799392394202
-73.82080078125,1.11883544921875,11.408615112304688,2.78528334295602
-71.32080078125,0.43133544921875,0.8617401123046871,16.90413453914802
8.67919921875,-1.56866455078125,8.361740112304688,1.456857820972588
48.67919921875,1.43133544921875,4.6117401123046875,7.578623710267875
-31.32080078125,-0.56866455078125,12.111740112304688,5.530423210776499
-11.32080078125,-1.06866455078125,6.4867401123046875,2.9592919455287223
68.67919921875,0.93133544921875,13.986740112304688,4.861075688793482
28.67919921875,-0.06866455078125,2.736740112304687,4.494043871635164
-51.32080078125,1.93133544921875,10.236740112304688,2.914241407427864
-41.32080078125,-0.31866455078125,5.5492401123046875,11.266642786482729
38.67919921875,1.68133544921875,13.049240112304688,4.94151385979749
78.67919921875,-1.31866455078125,1.799240112304687,0.055237022843679005
-1.32080078125,0.68133544921875,9.299240112304688,8.09339083042683
-21.32080078125,1.18133544921875,3.674240112304687,7.698806592043877
-57.431640625,-1.353271484375,12.69744873046875,5.3836219886599075
-47.431640625,0.896728515625,2.38494873046875,12.699710970957728
32.568359375,-1.103271484375,9.88494873046875,1.080161100753029
72.568359375,1.896728515625,6.13494873046875,7.503283880542588
-7.431640625,-0.103271484375,13.63494873046875,6.353016877168471
-27.431640625,-1.603271484375,4.25994873046875,3.012763762119901
52.568359375,0.396728515625,11.75994873046875,3.9990190276493323
12.568359375,-0.603271484375,0.50994873046875,2.753535906228994
-67.431640625,1.396728515625,8.00994873046875,3.057983970227221
-62.431640625,-1.228271484375,0.04119873046875,0.0013969630499390002
17.568359375,0.771728515625,7.54119873046875,8.825063991155034
57.568359375,-0.228271484375,3.79119873046875,1.294559060896967
-22.431640625,1.771728515625,11.29119873046875,3.990097013593177
-2.431640625,0.271728515625,5.66619873046875,10.898113784794427
77.568359375,-1.728271484375,13.16619873046875,0.010245035575543
37.568359375,1.271728515625,1.91619873046875,8.220729088495133
-42.431640625,-0.728271484375,9.41619873046875,6.624937619371761
-52.431640625,1.021728515625,4.72869873046875,8.164618452476468
27.568359375,-0.978271484375,12.22869873046875,1.2942748071954902
67.568359375,0.021728515625,0.97869873046875,3.15749529509581
-12.431640625,-1.978271484375,8.47869873046875,1.856031975252153
-32.431640625,-0.478271484375,2.85369873046875,7.89602740958236
47.568359375,1.521728515625,10.35369873046875,5.913705257741337
7.568359375,-1.478271484375,6.60369873046875,1.600140529483961
-72.431640625,0.521728515625,14.10369873046875,4.79557243832617
-74.931640625,1.959228515625,3.55682373046875,2.540528959424947
5.068359375,-0.040771484375,11.05682373046875,6.199097297967573
45.068359375,0.959228515625,7.30682373046875,8.092881007686508
-34.931640625,-1.040771484375,14.80682373046875,3.7530308610456773
-14.931640625,-0.540771484375,5.43182373046875,5.060004234538274
65.068359375,1.459228515625,12.93182373046875,5.199400111400997
25.068359375,-1.540771484375,1.68182373046875,1.115768892126068
-54.931640625,0.459228515625,9.18182373046875,8.758117658816078
-44.931640625,-1.790771484375,6.36932373046875,4.104760763256065
35.068359375,0.209228515625,13.86932373046875,4.891949147017449
75.068359375,-0.790771484375,2.61932373046875,0.157732942704707
-4.931640625,1.209228515625,10.11932373046875,5.111628744099755
-24.931640625,0.709228515625,0.74432373046875,14.745516236299565
55.068359375,-1.290771484375,8.24432373046875,0.427290371452462
15.068359375,1.709228515625,4.49432373046875,7.342543987753345
-64.931640625,-0.290771484375,11.99432373046875,9.935334620005278
-69.931640625,0.084228515625,4.02557373046875,16.81502482640623
10.068359375,-1.915771484375,11.52557373046875,1.137699039201904
50.068359375,1.084228515625,0.27557373046875,9.89770739988152
-29.931640625,-0.915771484375,7.77557373046875,4.6335870815432
-9.931640625,-1.415771484375,2.15057373046875,2.334863248247319
70.068359375,0.584228515625,9.65057373046875,5.5553064977304345
30.068359375,-0.415771484375,5.90057373046875,2.4284598987646753
-49.931640625,1.584228515625,13.40057373046875,3.078147778037552
-59.931640625,-0.165771484375,1.21307373046875,16.053870872661733
-28.63525390625,0.00286865234375,2.560043334960937,12.944111545910284
51.36474609375,-1.99713134765625,10.060043334960938,0.28952935410754105
11.36474609375,1.00286865234375,6.310043334960937,8.876677667880326
-68.63525390625,-0.99713134765625,13.810043334960938,8.335006545972497
-63.63525390625,0.62786865234375,5.8412933349609375,9.973332364842946
16.36474609375,-1.37213134765625,13.341293334960938,1.260352580739941
56.36474609375,1.62786865234375,2.091293334960937,7.718171337892189
-23.63525390625,-0.37213134765625,9.591293334960938,6.314698002225981
-3.63525390625,-1.87213134765625,0.21629333496093703,0.556128418396413
76.36474609375,0.12786865234375,7.7162933349609375,5.255034182504377
36.36474609375,-0.87213134765625,3.966293334960937,1.36570574897263
-43.63525390625,1.12786865234375,11.466293334960938,3.826046610378483
-53.63525390625,-0.62213134765625,3.028793334960937,11.724777914333384
26.36474609375,1.37786865234375,10.528793334960938,5.662188044889976
66.36474609375,-1.62213134765625,6.7787933349609375,0.158860387274423
-13.63525390625,0.37786865234375,14.278793334960938,6.677873294181425
-33.63525390625,1.87786865234375,4.9037933349609375,4.557259765309606
46.36474609375,-0.12213134765625,12.403793334960938,2.009682903681753
6.36474609375,0.87786865234375,1.153793334960937,11.865639564525598
-73.63525390625,-1.12213134765625,8.653793334960938,10.30357541784515
-71.13525390625,-0.43463134765625,5.6069183349609375,15.123002382121705
8.86474609375,1.56536865234375,13.106918334960938,4.730235641967382
48.86474609375,-1.43463134765625,1.856918334960937,0.627221115216406
-31.13525390625,0.56536865234375,9.356918334960938,9.06493630098984
-11.13525390625,1.06536865234375,3.731918334960937,9.178823634230428
68.86474609375,-0.93463134765625,11.231918334960938,0.152878983005724
28.86474609375,0.06536865234375,7.4819183349609375,5.341746633948883
-51.13525390625,-1.93463134765625,14.981918334960938,3.2218786544809372
-41.13525390625,0.31536865234375,0.9194183349609371,16.218222458749665
38.86474609375,-1.68463134765625,8.419418334960938,0.6222596123288591
78.86474609375,1.31536865234375,4.6694183349609375,8.305212813567824
-1.13525390625,-0.68463134765625,12.169418334960938,2.911783428724424
-21.13525390625,-1.18463134765625,6.5444183349609375,3.3154839651364663
58.86474609375,0.81536865234375,14.044418334960938,4.92053087608067
18.86474609375,-0.18463134765625,2.794418334960937,4.383252028579489
-61.13525390625,1.81536865234375,10.294418334960938,2.821607114622007
-66.13525390625,-1.55963134765625,2.325668334960937,10.316842446532153
13.86474609375,0.44036865234375,9.825668334960938,6.790723141954385
53.86474609375,-0.55963134765625,6.075668334960937,1.026588761460635
-26.13525390625,1.44036865234375,13.575668334960938,3.815350527945244
-6.13525390625,0.94036865234375,4.200668334960937,10.683994558467743
73.86474609375,-1.05963134765625,11.700668334960938,0.049090517527721006
33.86474609375,1.94036865234375,0.45066833496093706,7.141391634919136
-46.13525390625,-0.05963134765625,7.9506683349609375,12.390780249318732
-56.13525390625,1.69036865234375,7.013168334960937,3.508096598805848
23.86474609375,-0.30963134765625,14.513168334960938,2.734609042796905
63.86474609375,0.69036865234375,3.263168334960937,8.86923291264577
-16.13525390625,-1.30963134765625,10.763168334960938,2.592526237336545
-36.13525390625,-0.80963134765625,1.388168334960937,5.975654716100895
43.86474609375,1.19036865234375,8.888168334960938,6.995000752613943
-42.52197265625,-1.30328369140625,0.265731811523437,1.856581399795786
37.47802734375,0.69671630859375,7.7657318115234375,7.629007440191107
